,,,Spreadsheet Map,,,,,,,,,,,,,,
,쫓다,"to chase, pursue",,,,,,,,,,지적하다,"to point out, indicate; criticize, comment (on something that needs to be fixed)",,,,
,쫓기다,"to be chased, pursued; be pressed, driven (with work); be agitated, nervous",,,,,,,,,x,신청서,application form,,,,
,,,,,,,,,,,,온전하다,"to be whole, intact, sound; perfect (as it originally was/without flaw)",,,,
,따르다,따라요,,,,,,,,,,음절,syllable,,,,
,따라가다,"to follow, go after, catch up (with); catch up (with) equal",,,,,,,,,,앞면,the front side,,,,
,따라다니다,"to follow (somebody around), chase; linger, not disappear",,,,,,,,,,북녘,"north one of the cardinal directions (can only find examples for ""northern lights"")",,,,
,따라하다,"to imitate, repeat (after), copy, follow",,,,,,,,,,펭귄,penguin,,,,
,반복하다,to repeat,,,,,,,,,,마감,"deadline; finish, closing (process of finishing something/not always but timeline associated)",,,,
,,,,,,,,,,,x,요원,"agent, personnel; key figure, executive",,,,
,되뇌다,"to repeat, say (many times over), always say, keep telling yourself that",,,,,,,,,,물개,seal (animal),,,,
,,,,,,,,,,,,팝송,pop song (western),,,,
,유산,"inheritance, legacy, heritage; abortion, miscarriage",,,,,,,,,,시위,"demonstration, protest (express an opinion/show power to threaten someone into acknowledging something); bowstring",,,,
,상속하다,to inherit,,,,,,,,,,올바로,"honestly, uprightly, properly, be on the right track",,,,
,재산,"property, fortune, wealth, asset",,,,,,,,,,객실,room (where a guest stays/can be a hotel); cabin (on a train or ship),,,,
,문화재,"cultural assets, cultural properties",,,,,,,,,,장물,stolen goods,,,,
,금품,money and valuables,,,,,,,,,,순진하다,"to be naive, innocent, gullible (usually negative context)",,,,
,,,,,,,,,,,x,설치,"installation, install, fit; toss and turn",,,,
,그럭저럭,"somehow (barely managing to do something), passably (not satisfactory but to some degree); before one realizes it",,,,,,,,,,앙큼하다,"to be sly, cunning, clever (achieving an end without being open about it); overambitious, presumptuous",,,,
,왠지,"somehow, for some reason",,,,,,,,,,연락선,ferry,,,,
,,,,,,,,,,,,신속하다,"to be quick, prompt, swift (in doing tasks/actions)",,,,
,어쩌다,"somehow, accidentally, by chance; sometimes, occasionally; do, be a certain (short for 어쩌다가)",,,,,,,,,,마지못하다,"to be compelled to do, forced to do; reluctant, unwilling, halfhearted; unavoidable, inevitable ",,,,
,어쩌지,"accidentally, by chance; sometimes, once and a while; What should I do?",,,,,,,,,,숙면,"deep sleep, sound sleep",,,,
,어쩌다가,"by chance, accidentally; once in a while, occasionally, sometimes",,,,,,,,,,얼빠지다,"to be dazed, lose one's senses (one's mind), blank",,,,
,어쩌자고,"for what reason, why (did you do something); what were your intentions doing that",,,,,,,,,x,악성,"malicious, bad, vicious; malignant",,,,
,우연히,"by chance, accidentally, coincidentally",,,,,,,,,,포장마차,"(covered) cart, snack stall",,,,
,우연,"coincidence, chance, fluke, accident",,,,,,,,,,바래다주다,"to see somebody off, take someone home",,,,
,,,,,,,,,,,,갇히다,"to be locked (up), shut (in), confined",,,,
,어쩌면,"maybe, might, perhaps, possibly (speaker is not sure about something); how, what; why",,,,,,,,,,말대꾸하다,"to talk back, retort (without accepting what the other person said)",,,,
,아마,"probably, maybe, likely, possibly",,,,,,,,,,꼬박꼬박,"regularly, on a regular basis",,,,
,혹시,"by any chance, if; I wonder; perhaps; maybe; accidentally (by chance)",,,,,,,,,,밥맛,appetite; taste of rice,,,,
,,,,,,,,,,,,변기,"toilet, urinal (less common)",,,,
,잠깐,"for a little while, for a moment; briefly",,,,,,,,,x,남방,"shirt (casual); southern side, southern region",,,,
,잠시,a short while (Sino),,,,,,,,,,셈,"figures, calculation",,,,
,,,,,,,,,,,,사이좋게,"on good terms, friendly, in harmony (good relationship)",,,,
,,,,,,,,,,,,시리다,"to be cold (about one's body parts/painfully cold), feeling a chill; dazzling",,,,
,출신,"native, origin; ancestry; former title, previous position",,,,,,,,,,택배,parcel delivery service,,,,
,에서,"Location (at, in, from)",,,,,,,,,,꿇다,"to kneel (down); flunk, fail",,,,
,,,,,,,,,,,,인턴,intern,,,,
,,,,,,,,,,,x,회복하다,"to recover, regain, get better (someone who was sick or weak returns to an original state)",,,,
*,자르다,잘라요,잘랐어요,자를 거예요,"to cut (bigger), separate; fire, dismiss; refuse; stop interrupt; declare, assert",,,,,,,마누라,"wife, missus(affectionate) (old-fashioned); woman (slang/past middle age)",,,,
,잘리다,"to be fired, cut, kicked out, flunked out",,,,,,,,,,실연하다,"to be disappointed in love, heartbroken; demonstrate, act out how to do something",,,,
,베다,"to cut, slash, saw, decapitate; rest one's head on",,,,,,,,,,맺다,"to produce, form, bear, pay off; establish, sign, enter into; tie the knot",,,,
,,,,,,,,,,,,명상,"meditation, contemplation",,,,
,썰다,"to cut (up into small pieces but bigger and neater than 다지다), chop, slice, dice",,,,,,,,,,영업시간,"business hours, office hours",,,,
,다지다,"to chop up (into very small pieces), mince; to harden, strengthen; harden (by hitting/patting down on something loose)",,,,,,,,,,사직서,letter of resignation (same as 사표),,,,
,,,,,,,,,,,,고아원,orphanage,,,,
,사직서,letter of resignation (same as 사표),,,,,,,,,x,끈,"string, cord, rope, twine (with the implication of tying); tenacity; influence; means to make money; relationship",,,,
,사표,letter of resignation (same as 사직서); model (someone worthy of emulating),,,,,,,,,,기색,"look, expression (displayed on your face or through behavior); sign, indication (that gives a sense of)",,,,
,,,,,,,,,,,,힘내다,"to gather heart, gather strength, cheer up (similar to 화이팅 but for someone who is depressed/sad)",,,,
,,,,,,,,,,,,전처,"one's former wife, ex-wife",,,,
,감다,"to close one's eyes; wind, roll, coil, fast-foward/rewind, advance; wash; wash, bathe",,,,,,,,,,야무지다,"to be skillful, shrewed, smart, steady-handed (not common)",,,,
,,,,,,,,,,,,발휘하다,"to demonstrate, show, exhibit (one's talent/capacity), (successfully do something/exercise a skill that demonstrates your prowess)",,,,
,뭐,What,,,,,,,,,,원기,"vigor, energy, vitality, spirit (a force that gives you strength to achieve something)",,,,
,무엇,"what, which, something",,,,,,,,,x,밥상,"dinner table (traditional/no chairs, you sit on the floor)",,,,
,무슨,"what, what kind of, what sort of",,,,,,,,,,검,sword,,,,
,어떤,what kind of characteristics...,,,,,,,,,,조그마하다,"to be small, tiny, little; trivial (of little importance) unabreviated",,,,
,어느,which (of these),,,,,,,,,,문득,"suddenly, abruptly (thoughts, ideas, memories)",,,,
,웬일,"what matter, what cause, what reason, what is it",,,,,,,,,,운영하다,"to manage, run, operate (an organization)",,,,
,,,,,,,,,,,,탈락하다,"to drop out, be eliminated, fail, be excluded (from a range)",,,,
,특성,"characteristic, nature, property, quality, attribute",,,,,,,,,,야단맞다,"to be scolded thoroughly, punished (more severe than 혼나다)",,,,
,벽,wall; characteristic,,,,,,,,,,오븐,oven,,,,
,특징,"characteristics, (distinct) feature",,,,,,,,,x,장식장,"display cupboard, cabinet (generally decorative)",,,,
,,,,,,,,,,,,콤플렉스,"inferiority complex, complex",,,,
,,,,,,,,,,,,최대한,"maximum, largest, at the most, as much as possible (under a certain condition)",,,,
,생기다,생겨요,생겼어요,생길 거예요,"to form, come up, appear; to occur, happen; to look (good/bad); to come one's way (money or possession)",,,,,,,지은이,"writer, author (sino/can be used as 지은이 [name])",,,,
,생겨나다,"to come into existence, occur, emerge",,,,,,,,,,일과표,daily schedule (timetable of activities),,,,
,발생하다,"to occur, arise, happen, take place, take effect, generate (closer to 나다 but bigger events)",,,,,,,,,,투명하다,"to be transparent, clear; certain",,,,
,,,,,,,,,,,,유행가,popular song (seems old),,,,
,,,,,,,,,,,x,세종대왕,the Great King Sejong (invented 한글),,,,
,,,,,,,,,,,,광주,Gwangju (largest city in southwestern Korea),,,,
,만들다,만들어요,만들었어요,만들 거예요,"to make, produce, manufacture, create, build, construct; write; establish, organize, form",,,,,,,삽,"shovel, spade",,,,
,창조하다,to create (something new and original/from nothing),,,,,,,,,,대장,"admiral; leader, commander, ring leader, bully; large intestine, colon; register, ledger, account book",,,,
,생산하다,"to produce, make, manufacture (product, resource, etc)",,,,,,,,,,팔씨름하다,to arm wrestle,,,,
,,,,,,,,,,,,뺏다,"to take (away), snatch, deprive; defile, violate (abbreviated)",,,,
,제작,"production, making, produce, manufacture (artistic context movies, art, etc) or (when very few of something are produced)",,,,,,,,,,체조,gymnastics; stretching/physical exercises,,,,
,,,,,,,,,,,,고자질하다,"to tattle, tell on",,,,
,,,,,,,,,,,x,시시하다,"to be uninteresting, underwhelming, dull, boring; trivial, insignificant, negligible; petty, narrow-minded (everyday word but might not hear educated people use it)",,,,
,,,,,,,,,,,,새치기하다,"to jump the queue, cut in line; cut in, butt in, intervene",,,,
*,짓다,지어요,지었어요,지을 거예요,"to build, make, compose; commit; conclude; name (something); pair (with)",,,,,,,가버리다,"to be gone, have left/leave, go off (common but might be slang? look into 버리다 ending)",,,,
,세워지다,"to be built, be established",,,,,,,,,,체포하다,to arrest,,,,
,건설하다,"to build, construct (construction); establish, found",,,,,,,,,,피해자,"victim, sufferer (harm or damage)",,,,
,,,,,,,,,,,,수량,"quantity, amount, number (of); quantity of water",,,,
,,,,,,,,,,,,화창하다,"to be sunny, beautiful day (clear weather warm and gentle wind)",,,,
,비만,"fatness, obesity",,,,,,,,,x,통통하다,"to be plump, chubby, puffy, a little fat (positive nuance)",,,,
,뚱뚱하다,"to be fat, overweight, swollen (negative nuance)",,,,,,,,,,대기하다,"to stand by, be waiting, be on call (sino); (대기 alone can mean atmosphere)",,,,
,통통하다,"to be plump, chubby, puffy, a little fat (positive nuance)",,,,,,,,,,주전자,kettle,,,,
,살이 빠지다,살이 빠져요,살이 빠졌어요,살이 빠질 거예요,to lose weight,,,,,,,추가하다,"to add (on to something), supplement (additional)",,,,
,,,,,,,,,,,,허리띠,belt,,,,
,용기,"courage (the spirit of bravery), nerve, guts, spunk; container",,,,,,,,,,정오,"noon (12pm), midday",,,,
,감히,"boldly, daringly, have the guts to do something (even though your scared/seems neg context like ""how dare you""); impudently (speaking presumptiously)",,,,,,,,,,어리석다,"to be foolish, stupid, silly; ridiculous, absurd, idiotic (behavior not being smart/someone who makes bad decisions)",,,,
,용감하다,"to be brave, daring, courageous",,,,,,,,,,다락,attic,,,,
,,,,,,,,,,,x,안부,"regards, news (an exchange of greetings/give my regards to x)",,,,
,씩씩하다,"to be brave, vigorous, courageous; lively, energetic, (someone who is spirited in the face of some (optional) hardship)",,,,,,,,,,싸늘하다,"to be cool, chilly, cold (things that were once warm are now cold/weather/cold to someone)",,,,
,,,,,,,,,,,,외아들,"only son, only child",,,,
,활발하다,"to be lively, outgoing, animated; active, busy",,,,,,,,,,뾰족하다,"to be pointed, sharp; brilliant; picky",,,,
,,,,,,,,,,,,외딴,"isolated, remote, out of the way (separated from)",,,,
,,,,,,,,,,,,화장대,"dressing table, make-up table, dresser (includes a mirror)",,,,
,꽉,"tightly, firmly, strongly; fully, compactly; closely",,,,,,,,,,우아하다,"to be elegant, graceful (refined and beautiful)",,,,
,,,,,,,,,,,x,초기,"the early part of, the beginning, the early stages, early days",,,,
,수다떨다,to chat,,,,,,,,,,긴장감,"tension, suspense, nervous, strained, not relaxed (talking about the atmosphere of something)",,,,
,수다,chatter (noun),,,,,,,,,,김치전,kimchi pancake,,,,
,,,,,,,,,,,,석유,"oil, petroleum",,,,
,말하다,to speak,,,,,,,,,,규정,"rule, regulation (bundle of rules), code, require (that), define clearly",,,,
,,,,,,,,,,,,탄탄하다,"to be solid, strong, robust, stable (structures or something visible to the eye/process or logic); an organization being in stable state",,,,
,설명하다,"to explain, give information to someone that they didn't previously know",,,,,,,,,,뒤돌아보다,"to look back, look behind; think back (strong emphasis on back / less common)",,,,
,해명하다,"to explain (oneself), clarify (clearing up a misunderstanding)",,,,,,,,,,친숙하다,to be familiar,,,,
,,,,,,,,,,,x,그리움,"longing, yearning",,,,
,알리다,"to inform, let know, make someone know something, notify, tell, publicize; introduce",,,,,,,,,,또래,"peer (group), same age group",,,,
,전하다,"to convey, communicate, tell, deliver, report; teach, introduce; hand down, remain, pass on",,,,,,,,,,뒤쳐지다,"to be left behind, fall behind",,,,
,전해주다,to (please) tell,,,,,,,,,,표준어,standard language,,,,
,신고하다,"to report, delcare, notify",,,,,,,,,,탈출하다,to escape,,,,
,보고하다,"to report, inform (information)",,,,,,,,,,함정,"trap, snare; vessel",,,,
,공지하다,"to announce, notify (inform many people of certain information)",,,,,,,,,,불타다,"to burn, be in flames (more specific/less variation in meaning)",,,,
,,,,,,,,,,,x,업다,to carry on one's back (piggyback); be backed by,,,,
,공개하다,to make public; open to the public,,,,,,,,,,파업,"strike, walkout",,,,
,,,,,,,,,,,,눈보라,snowstorm (blown strongly in one direction by wind),,,,
,전달하다,"to deliver (or have something delivered), convey, send, forward",,,,,,,,,,허용되다,"to be allowed, permitted, be approved",,,,
,배달,"delivery (small scale deliveries, food etc)",,,,,,,,,,하찮다,"to be trivial, petty, insignificant, unimportant (has a sense of superiority to the person ignoring something)",,,,
,배송,"shipping, delivery (larger scale deliveries, packages etc)",,,,,,,,,,사진기,camera (less common/closer to a photographer's camera),,,,
,,,,,,,,,,,,앞지르다,"to pass, overtake, get ahead, do early",,,,
,건네다,"to pass, hand over, deliver; speak to",,,,,,,,,,정열적,passionate,,,,
,,,,,,,,,,,x,회화,"conversation (formal), speaking, foreign language conversation; painting",,,,
,말씀하시다,?,,,"to speak, talk, tell , said/say (hon.)",,,,,,,초보자,"beginner, novice (a person who does something at an entry level)",,,,
,얘기,"talk, speak, tell; conversation",,,,,,,,,,원룸,studio (apartment),,,,
,이야기,"talk, speak, tell; conversation",,,,,,,,,,구역,"area, zone, district (administrative purposes)",,,,
,이야기하다,"to tell, say, speak; have a talk; talk of",,,,,,,,,,조선시대,the Joseon period,,,,
,얘기하다,"to tell, say, speak; have a talk",,,,,,,,,,편찮다,"to be unwell, sick, troubled (formal of 아프다)",,,,
,,,,,,,,,,,,전지레인지,microwave oven,,,,
,의논하다,"to discuss (with), consult, talk (over)",,,,,,,,,x,도저히,"not at all, no way, no matter what (focus the intensity of the effort and still not achieving any results)",,,,
,토론,"discussion, debate",,,,,,,,,,서럽다,"to be sad (slight anger,bitter nuance/because a pitiful situation)",,,,
,흥정하다,"to bargain, haggle over terms, negotiate",,,,,,,,,,명심하다,"to keep in mind, remember, bear in mind",,,,
,대화,"conversation, talk (with), dialogue, talk (about)",,,,,,,,,,전경,"foreground, panorama; the front view (that unfolds before your eyes); riot police",,,,
,회화,"conversation (formal), speaking, foreign language conversation; painting",,,,,,,,,,문방구,stationery store (that sells writing supplies); writing supplies,,,,
,,,,,,,,,,,,사기꾼,"con artist, swindler, cheater, fraud",,,,
,,,,,,,,,,,,적히다,"to be written down, listed; blacklisted",,,,
,안부,"regards, news (an exchange of greetings/give my regards to x)",,,,,,,,,,논,rice field,,,,
,인사,greetings,,,,,,,,,x,동점,"tie, same score",,,,
,,,,,,,,,,,,정형외과,"orthopedics (muscle, bone, etc)",,,,
,,,,,,,,,,,,꼴불견,"unsightliness, ugly, disgusting (behavior/appearance)",,,,
,연기자,"actor, actress (as a profession)",,,,,,,,,,통제,"control, regulation, restriction (based on a policy or purpose)",,,,
,배우,"actor, actress",,,,,,,,,,조리법,"recipe, art of cooking",,,,
,,,,,,,,,,,,계곡,valley (low area near mountain with a stream),,,,
,,,,,,,,,,,,충전기,charger,,,,
,물건,"thing, object, article; product",,,,,,,,,x,분실물,"lost article, lost item",,,,
,사물,"(plural/written) objects, things, matters",,,,,,,,,,캄캄하다,"to be very dark, pitch-black; at a loss; ignorant",,,,
,,,,,,,,,,,,준비물,"preparation material, supplies",,,,
,제품,"product, manufactured goods",,,,,,,,,,프린터,printer,,,,
,상품,"prize; product, goods, good product",,,,,,,,,,유쾌하다,"to be cheerful, pleasant (describing someone/thing that gives you a pleasant feeling)",,,,
,품목,"item name, list of goods",,,,,,,,,,봐주다,"to let someone off, let something slide, tolerate; look after, support",,,,
,사치품,luxury goods,,,,,,,,,,삼국,"three countries , three states",,,,
,신제품,new product,,,,,,,,,,재채기하다,to sneeze,,,,
,,,,,,,,,,,x,교양,"cultured, sophistication, refinement",,,,
,,,,,,,,,,,,응답,"answer, response (formal [radio operator, military, formal questions] not common)",,,,
,구성,"composition, configuration, formation; form, comprise, make up (formal)",,,,,,,,,,동영상,video (watched on a computer),,,,
,작곡,composition (of music),,,,,,,,,,재계,"the financial world, business world; purification; (재계약 - renewal of agreement)",,,,
,,,,,,,,,,,,선호하다,to prefer,,,,
,,,,,,,,,,,,소심하다,"to be timid, shy, cowardly (lit. small hearted)",,,,
,밖,"outside, out, exterior (can be abstract)",,,,,,,,,,김새다,"to lose interest, enthusiasm, be disappointed; spoil one's fun (excited about something and then you lose it all because of...)(slang)",,,,
,바깥,"outside, the open, exterior (can be descriptive)",,,,,,,,,x,식후,after a meal,,,,
,외부,"the outside, the exterior (more common as a standalone noun rather than being associated directly with a verb)",,,,,,,,,,원칙,"general principle, general rule (that are widely accepted)",,,,
,실외,"outdoors, outside the room or house",,,,,,,,,,양초,candle,,,,
,겉,"the outside, exterior (of something), surface",,,,,,,,,,처자,one's wife and children; unmarried woman,,,,
,,,,,,,,,,,,공지하다,"to announce, notify (inform many people of certain information)",,,,
,,,,,,,,,,,,얕다,"to be shallow (short distance top to bottom); superficial, thoughtless",,,,
,싫어하다,"to hate, to not like it",,,,,,,,,,다람쥐,"squirrel, chipmunk",,,,
,싫다,싫어요,싫었어요,싫을 거예요,to be unlikeable,,,,,,,장식,"decoration, ornament; (verb) make something impressive",,,,
*,밉다,미워요,미웠어요,미울 거에요,"be ugly; to hate, be dislikeable",,,,,,x,자발적,voluntary,,,,
,미워하다,"to hate, loathe, dislike",,,,,,,,,,수수께끼,"puzzle, riddle, mystery",,,,
,꼴불견,"unsightliness, ugly, disgusting (behavior/appearance)",,,,,,,,,,무기,"arms, weapon",,,,
,질색하다,"to detest, hate, be disgusted (by), turned off (by), sick of",,,,,,,,,,탁하다,"to be murky, muddy, stuffy, raspy; unclear, vague",,,,
,질리다,"to get tired of, sick of",,,,,,,,,,바람나다,"to have a secret love affair; get warmed up, get started",,,,
,,,,,,,,,,,,맹세하다,"to swear, pledge, vow",,,,
,지겹다,"to be tedious, boring, dull, sick of",,,,,,,,,,파트너,partner,,,,
,지루하다,to be boring,,,,,,,,,x,별도,"separate, additional (to/from the original)",,,,
,심심하다,to be bored,,,,,,,,,,배송,"shipping, delivery (larger scale deliveries, packages etc)",,,,
,시시하다,"to be uninteresting, underwhelming, dull, boring; trivial, insignificant, negligible; petty, narrow-minded (everyday word but might not hear educated people use it)",,,,,,,,,,영화제,film festival,,,,
,,,,,,,,,,,,높임말,"honorific language (style, formal vocabulary)",,,,
,부디,please (formal/hope that someone does something); by all means,,,,,,,,,,신입사원,newly hired employee,,,,
,제발,"please (less formal/eagerly, sincerely want someone to do something); for goodness sake, by all means",,,,,,,,,,옆집,"next door, neighboring house",,,,
The meaning of the verb 추다 is clarified by adding an object 춤 which can be changed to other types of dance. The compound form in similar cases often develops into idiomized phrases.,,,,,,,,,,,,노려보다,"to glare, scowl, look sharply (at) (anger)",,,,
,춤,dance,,,,,,,,,,벽보,poster,,,,
,춤을 추다,to dance (a dance),,,,,full,,,,x,고사하다,"to (firmly) reject, decline, refuse; set aside, leave out; wither (away)",,,,
,추다,to dance,,,,,,,,,,고사,examination (old fashioned); refusal; ancient event; withering; spiritual offering,,,,
,춤 추다,춤 춰요,춤 췄어요,춤 출 거예요,to dance (a dance),,compound/contraction,,,,,합창단,"choir, chorus",,,,
,무용,dance (formal); uselessness; military arts,,,,,,,,,,민주주의,democracy,,,,
,,,,,,,,,,,,석양,"sunset, dusk",,,,
,,,,,,,,,,,,되뇌다,"to repeat, say (many times over), always say, keep telling yourself that",,,,
,막,"just (about to), just now, just; severely, violently; carelessly, recklessly; curtain, tent; film (of), membrane",,,,,,,,,,고집,"stubbornness, insistence, adhere to, cling to",,,,
,경솔하다,"to be careless, rash, hasty (speaking/behavior) (formal and would be used for apologizing/accusing)",,,,,,,,,x,잠수하다,"to dive, go underwater",,,,
,무모하다,"to be rash, reckless (without thinking of the effects)",,,,,,,,,,이롭다,"to be beneficial, helpful, advantageous; do good",,,,
,부주의,"carelessness, negligence, inattentive",,,,,,,,,,샌들,sandals,,,,
,함부로,"thoughtlessly, carelessly, rashly, without permission",,,,,,,,,,녹음기,recorder,,,,
,,,,,,,,,,,,고래,whale,,,,
,마침,"coincidently, just, just in time, opportunely",,,,,,,,,,수거하다,"to collect, pick up (and take away)",,,,
,딱,"suddenly; exactly, precisely, perfectly; just; strongly, decisevly; broad (usually referring to something of the body being wide)",,,,,,,,,,상견례,meeting (between the families of the bride and the groom); first meeting formal bows,,,,
,그냥,just; without any special reason,,,,,,,,,,교훈,"lesson, moral; school motto",,,,
,그저,"just, only; no special reason (same as 그냥 but more formal/written)",,,,,,,,,x,쓰다듬다,"to stroke, pat, pet",,,,
,단지,"simply, merely, just; apartment complex; jar",,,,,,,,,,한눈,"one eye; a look, a glance, at first sight",,,,
,다만,"only, merely, just, simply (less common)",,,,,,,,,,연수,"training, study; (number of) years",,,,
,유일하다,"to be the only one, sole",,,,,,,,,,알몸,naked body; poor person,,,,
,오직,"only, solely, exclusively, just",,,,,,,,,,반영하다,to reflect (be representative of a phenomenon/circumstance); reflect (light),,,,
,,,,,,,,,,,,도장,"stamp, seal; painting; training hall, school",,,,
,직행,"go straight (to), going direct; nonstop, express",,,,,,,,,,후보,"candidate, nominee; reserve, backup, substitute",,,,
,똑바로,"straight, upright, directly; honestly, truthfully, frankly; correctly, rightly",,,,,,,,,x,아웃,out,,,,
,,,,,,,,,,,,단위,"unit, measure",,,,
,일찍,"early, soon",,,,,,,,,,유일하다,"to be the only one, sole",,,,
,급속히,rapidly (a number is growing very quickly),,,,,,,,,,등장하다,"to appear, make an appearance",,,,
,,,,,,,,,,,,솜,cotton,,,,
,,,,,,,,,,,,선전,"propaganda, advertisement (strong intention in getting across a point), publicity; fight well, fight a good fight",,,,
,벌써,already,,,,,,,,,,세균,"bacteria, germ, virus",,,,
,이미,already,,,,,,,,,,연속,"series, streak, in a row, continuation, succession, continuous, follow one after another (state of doing without disconnecting)",,,,
,어느새,"before I knew it, in no time, already, quickly, so soon",,,,,,,,,x,연인,"sweetheart, lover, couple",,,,
,,,,,,,,,,,,독특하다,"to be unique, distinctive",,,,
,,,,,,,,,,,,음주운전,drunk driving,,,,
,여전히,"still, as ever, just as it was before",,,,,,,,,,손해,"damage, loss (money, property, etc, mental/state of doing harm)",,,,
,아직,"still; yet, not yet",,,,,,,,,,급히,"hastily, in a hurry, quickly (state of needing to do something very quickly)",,,,
,,,,,,,,,,,,문패,doorplate,,,,
,일,day,,,,,,,,,,혼동하다,"to confuse (a with b), mix up",,,,
,날,"day, date; edge",,,,,,,,,x,번갈아,"alternating, in turns (not common)",,,,
,하루,"(one) day, 24 hours",,,,,,,,,,난로,"heater, stove",,,,
,낮,"day, daytime",,,,,,,,,,안정성,stability,,,,
,주간,"during the daytime, for week(s)(period), weekly, editor in chief",,,,,,,,,,재다,"to measure, gauge, weigh, judge, take into consideration; brag about; season, marinate",,,,
,오후,after noon,,,,,,,,,,모집하다,"to recruit, invite, collect (goods, people, etc by publically announcing it)",,,,
,정오,"noon (12pm), midday",,,,,,,,,,이데올로기,ideology,,,,
,대낮,"the middle of the day, broad day light",,,,,,,,,,이론,theory; different theory,,,,
,점심,"lunch, midday meal",,,,,,,,,,골탕 먹다,"to suffer a big loss, be cheated (?idiom? eat trouble)",,,,
,,,,,,,,,,,x,사기,"fraud, deception, scam; morale, fighting spirit; porcelain, china",,,,
,,,,,,,,,,,,장난치다,"to joke, mess around, frisk, get funny (with), play a trick",,,,
,날짜,date (in a calendar),,,,,,,,,,끝장,"ultimate state (final state where anything beyond is unthinkable); be pending; end, conclusion, termination",,,,
,요일,day of the week,,,,,,,,,,재우다,"to put someone to sleep (bed); pile; season, marinate; stay the night?",,,,
,해,"year; sun, sunlight, daytime; harm, damage; value",,,,,,,,,,한없다,"to be unlimited, endless",,,,
,년,year,,,,,,,,,,기자 회견,press conference (in front of reporters),,,,
,,,,,,,,,,,,무지,"ignorance, stupidity; very extremely",,,,
,,,,,,,,,,,x,군소리,unnecessary remark; talk in one's sleep,,,,
,작년,last year,,,,,,,,,,이어폰,earphones,,,,
,지난 해,last year,,,,,,,,,,웬만하다,"to be tolerable, passable, fairly good, respectable, decent (more or less within the bounds of what you would expect)",,,,
,,,,,,,,,,,,잽싸다,"to be quick, swift, agile (wit or doing an action)(not common)",,,,
,,,,,,,,,,,,이륙하다,to take off (about planes),,,,
,화창하다,"to be sunny, beautiful day (clear weather warm and gentle wind)",,,,,,,,,,뛰어나다,"to be outstanding, exceptional, excellent (a person's ability in comparison to others)",,,,
,태양,sun; hope,,,,,,,,,,한반도,the Korean peninsula,,,,
,빛,"light, ray, glow; color, tinge, complextion",,,,,,,,,,언덕,"hill; slope, incline",,,,
,햇살,"sunlight, sunshine, sunbeam, heat of the sun (less common)",,,,,,,,,x,인근,"vicinity, nearby, neighborhood (almost the same as 부근)",,,,
,햇빛,"sunlight, sunshine, sun; see the light",,,,,,,,,,자켓,jacket (closer to a suit),,,,
,햇볕,"sunbeam, sunlight (in the context of getting sun and its effects)",,,,,,,,,,방울,drop (of liquid); bell,,,,
,,,,,,,,,,,,흘러내리다,"to run down, trickle down, flow down, slide down",,,,
,불꽃,"spark, flame",,,,,,,,,,모질다,"to be harsh, hard, severe (neg. context) (way of speaking, a force being, persist through difficulties) (not that common)",,,,
,화재,fire (the kind that you call firefighters for),,,,,,,,,,밋밋하다,"to be flat, level, even (no slope/curve); plain, dull",,,,
,불,fire; light,,,,,,,,,,교도소,"jail, prison (more official and only describing modern day prisons)",,,,
,,,,,,,,,,,x,더듬다,"to grope, feel around; go over, trace (back), recollect; stutter, falter",,,,
,,,,,,,,,,,,먼지,dust,,,,
,청소하다,to clean,,,,,,,,,,입장권,admission ticket,,,,
,세탁,"washing (clothes), laundry",,,,,,,,,,유창하다,"to be fluent, eloquent",,,,
,빨래하다,to do laundry,,,,,,,,,,소질,"aptitude, talent (innate)",,,,
,빨다,to wash clothes (laundry); suck (at/on),,,,,,,,,,절망,"despair, hopelessness",,,,
,씻다,씻어요,씻었어요,씻을 거예요,to wash ((body),,,,,,,멋대로,"as one pleases, selfishly (sounds angry/rude, only neg situations)",,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,x,,,,,,
,불가능하다,to be impossible,,,,,,,,,,,,,,,
,가능성,"possibility, likelihood, probability, chance; potential",,,,,,,,,,,,,,,
,(으)ㄹ 수 있다,can,,,,,,,,,,,,,,,
,가능하다,"to be possible, feasible, able",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,교환하다,"to exchange, trade, swap",,,,,,,,,x,,,,,,
,환전하다,"to exchange money, exchange something for something",,,,,,,,,,,,,,,
,교류,"exchange (culture, information, ideas), interchange, mixture of currents, alternating current",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,거듭나다,"to reform, be reborn, turn over a new leaf",,,,,,,,,,,,,,,
,,,,,,,,,,,,주의사항,matters that require (special) attention,,,,
,갈아타다,"to change vehicles, transfer; change to a different brand, team, phone",,,,,,,,,,양치질하다,to brush teeth; gargle,,,,
,환승하다,to transfer (to another mode of transportation); change,,,,,,,,,x,스승,teacher,,,,
,,,,,,,,,,,,건배,"toast, cheers",,,,
,교환학생,exchange student,,,,,,,,,,원수,"enemy, foe; head of state; general",,,,
,,,,,,,,,,,,저금하다,"to save money, make a deposit; put something away",,,,
,환전하다,"to exchange money, exchange something for something",,,,,,,,,,데뷔하다,to make one's debut,,,,
